Period,Country,Indicator,Value
2022-Q1,Peru,Mean Labor Income - Decile 1,127.8
2018-Q2,Costa Rica,Mean Labor Income - Decile 1,127.8
2022-Q4,Brazil,Mean Labor Income - Decile 1,127.5
2020-Q4,Brazil,Mean Labor Income - Decile 1,127.5
2022-Q3,Peru,Mean Labor Income - Decile 1,127.4
2018-Q3,Costa Rica,Mean Labor Income - Decile 1,127.1
2019-Q4,Uruguay,Mean Labor Income - Decile 1,127.0
2019-Q1,Costa Rica,Mean Labor Income - Decile 1,126.5
2020-Q4,Dominican Republic,Mean Labor Income - Decile 1,126.2
2021-Q1,Brazil,Mean Labor Income - Decile 1,125.9
2019-Q3,Uruguay,Mean Labor Income - Decile 1,125.8
2023-Q3,Brazil,Mean Labor Income - Decile 1,125.8
2018-Q1,Ecuador,Mean Labor Income - Decile 1,125.7
2022-Q2,Peru,Mean Labor Income - Decile 1,125.5
2019-Q2,Argentina,Mean Labor Income - Decile 1,125.2
2023-Q4,Brazil,Mean Labor Income - Decile 1,124.8
2023-Q3,Uruguay,Mean Labor Income - Decile 1,124.8
2017-Q1,Brazil,Mean Labor Income - Decile 1,124.7
2022-Q4,Bolivia,Mean Labor Income - Decile 1,124.5
2020-Q2,Peru,Mean Labor Income - Decile 1,124.4
2018-Q4,Costa Rica,Mean Labor Income - Decile 1,124.3
2016-Q1,Brazil,Mean Labor Income - Decile 1,124.2
2016-Q3,Brazil,Mean Labor Income - Decile 1,124.1
2017-Q3,El Salvador,Mean Labor Income - Decile 2,124.0
2023-Q3,Argentina,Mean Labor Income - Decile 1,123.4
2019-Q4,Bolivia,Mean Labor Income - Decile 1,123.4
2021-Q4,Peru,Mean Labor Income - Decile 1,122.8
2016-Q4,Brazil,Mean Labor Income - Decile 1,122.8
2017-Q4,Bolivia,Mean Labor Income - Decile 1,122.5
2016-Q3,El Salvador,Mean Labor Income - Decile 2,122.4
2021-Q2,Brazil,Mean Labor Income - Decile 1,122.3
2023-Q2,Argentina,Mean Labor Income - Decile 1,122.0
2022-Q3,Brazil,Mean Labor Income - Decile 1,121.9
2020-Q1,Argentina,Mean Labor Income - Decile 1,121.4
2016-Q2,Brazil,Mean Labor Income - Decile 1,121.1
2022-Q1,Brazil,Mean Labor Income - Decile 1,121.0
2023-Q1,Bolivia,Mean Labor Income - Decile 1,120.3
2017-Q2,Brazil,Mean Labor Income - Decile 1,120.0
2020-Q1,Brazil,Mean Labor Income - Decile 1,119.7
2020-Q4,Peru,Mean Labor Income - Decile 1,119.2
2024-Q1,Peru,Mean Labor Income - Decile 1,119.1
2021-Q2,Costa Rica,Mean Labor Income - Decile 1,119.1
2020-Q1,Bolivia,Mean Labor Income - Decile 1,119.1
2021-Q1,Peru,Mean Labor Income - Decile 1,118.9
2022-Q2,Brazil,Mean Labor Income - Decile 1,118.3
2021-Q3,Brazil,Mean Labor Income - Decile 1,117.7
2020-Q1,Costa Rica,Mean Labor Income - Decile 1,117.7
2018-Q4,Ecuador,Mean Labor Income - Decile 1,117.7
2017-Q3,Brazil,Mean Labor Income - Decile 1,117.3
2018-Q1,Bolivia,Mean Labor Income - Decile 1,117.3
2020-Q2,Uruguay,Mean Labor Income - Decile 1,117.0
2018-Q1,Brazil,Mean Labor Income - Decile 1,116.6
2023-Q2,Bolivia,Mean Labor Income - Decile 1,116.6
2021-Q4,Costa Rica,Mean Labor Income - Decile 1,116.5
2019-Q1,Brazil,Mean Labor Income - Decile 1,116.3
2017-Q4,Brazil,Mean Labor Income - Decile 1,116.1
2018-Q2,Brazil,Mean Labor Income - Decile 1,115.8
2021-Q4,Brazil,Mean Labor Income - Decile 1,115.4
2021-Q1,Bolivia,Mean Labor Income - Decile 1,115.3
2019-Q4,Brazil,Mean Labor Income - Decile 1,115.1
2021-Q2,Argentina,Mean Labor Income - Decile 1,115.0
2019-Q3,Bolivia,Mean Labor Income - Decile 1,115.0
2024-Q1,Mexico,Mean Labor Income - Decile 1,115.0
2019-Q1,Bolivia,Mean Labor Income - Decile 1,114.7
2023-Q4,Argentina,Mean Labor Income - Decile 1,114.3
2021-Q2,Peru,Mean Labor Income - Decile 1,114.2
2016-Q4,El Salvador,Mean Labor Income - Decile 2,114.0
2024-Q3,Mexico,Mean Labor Income - Decile 1,113.9
2024-Q2,Mexico,Mean Labor Income - Decile 1,113.6
2019-Q4,Argentina,Mean Labor Income - Decile 1,113.4
2016-Q2,Ecuador,Mean Labor Income - Decile 1,113.3
2018-Q4,Brazil,Mean Labor Income - Decile 1,113.2
2018-Q2,Ecuador,Mean Labor Income - Decile 1,112.5
2019-Q2,Brazil,Mean Labor Income - Decile 1,112.4
2019-Q4,Costa Rica,Mean Labor Income - Decile 1,112.4
2018-Q3,Brazil,Mean Labor Income - Decile 1,112.3
2023-Q3,Peru,Mean Labor Income - Decile 1,111.9
2020-Q3,Argentina,Mean Labor Income - Decile 1,111.8
2019-Q4,Ecuador,Mean Labor Income - Decile 1,111.5
2020-Q2,Costa Rica,Mean Labor Income - Decile 1,111.4
2019-Q2,Bolivia,Mean Labor Income - Decile 1,111.4
2019-Q3,Brazil,Mean Labor Income - Decile 1,111.0
2023-Q3,Mexico,Mean Labor Income - Decile 1,110.8
2021-Q3,Bolivia,Mean Labor Income - Decile 1,110.7
2023-Q1,Mexico,Mean Labor Income - Decile 1,110.6
2021-Q1,Argentina,Mean Labor Income - Decile 1,110.1
2018-Q4,Bolivia,Mean Labor Income - Decile 1,110.0
2021-Q3,Uruguay,Mean Labor Income - Decile 1,109.9
2017-Q4,Ecuador,Mean Labor Income - Decile 1,109.4
2023-Q4,Mexico,Mean Labor Income - Decile 1,108.9
2022-Q3,Mexico,Mean Labor Income - Decile 1,108.8
2022-Q1,Mexico,Mean Labor Income - Decile 1,108.3
2020-Q3,Peru,Mean Labor Income - Decile 1,108.3
2022-Q2,Mexico,Mean Labor Income - Decile 1,107.9
2022-Q1,Bolivia,Mean Labor Income - Decile 1,107.8
2022-Q4,Peru,Mean Labor Income - Decile 1,107.6
2022-Q3,Bolivia,Mean Labor Income - Decile 1,107.5
2019-Q1,Ecuador,Mean Labor Income - Decile 1,107.5
2022-Q4,Mexico,Mean Labor Income - Decile 1,107.4
2020-Q3,Dominican Republic,Mean Labor Income - Decile 1,107.2
2023-Q1,Peru,Mean Labor Income - Decile 1,107.2
2023-Q2,Mexico,Mean Labor Income - Decile 1,107.1
2021-Q1,Costa Rica,Mean Labor Income - Decile 1,106.8
2023-Q2,Peru,Mean Labor Income - Decile 1,106.6
2017-Q1,Ecuador,Mean Labor Income - Decile 1,106.2
2019-Q2,Costa Rica,Mean Labor Income - Decile 1,106.0
2019-Q3,Costa Rica,Mean Labor Income - Decile 1,105.2
2020-Q2,Argentina,Mean Labor Income - Decile 1,105.1
2020-Q4,Argentina,Mean Labor Income - Decile 1,104.8
2019-Q3,Ecuador,Mean Labor Income - Decile 1,104.7
2021-Q1,Mexico,Mean Labor Income - Decile 1,104.4
2023-Q4,Peru,Mean Labor Income - Decile 1,104.3
2021-Q2,Bolivia,Mean Labor Income - Decile 1,104.2
2023-Q3,Bolivia,Mean Labor Income - Decile 1,104.0
2018-Q2,Mexico,Mean Labor Income - Decile 1,103.9
2021-Q3,Mexico,Mean Labor Income - Decile 1,103.7
2020-Q1,Mexico,Mean Labor Income - Decile 1,103.4
2020-Q3,Mexico,Mean Labor Income - Decile 1,103.0
2021-Q4,Mexico,Mean Labor Income - Decile 1,103.0
2024-Q1,Bolivia,Mean Labor Income - Decile 1,102.9
2022-Q2,Bolivia,Mean Labor Income - Decile 1,102.4
2021-Q4,Bolivia,Mean Labor Income - Decile 1,102.3
2019-Q4,Mexico,Mean Labor Income - Decile 1,101.8
2020-Q4,Mexico,Mean Labor Income - Decile 1,101.4
2021-Q2,Mexico,Mean Labor Income - Decile 1,101.2
2018-Q3,Bolivia,Mean Labor Income - Decile 1,101.2
2020-Q3,Ecuador,Mean Labor Income - Decile 1,101.0
2020-Q3,Uruguay,Mean Labor Income - Decile 1,101.0
2018-Q3,Ecuador,Mean Labor Income - Decile 1,100.8
2023-Q4,Bolivia,Mean Labor Income - Decile 1,100.6
2018-Q3,Mexico,Mean Labor Income - Decile 1,100.6
2018-Q1,Mexico,Mean Labor Income - Decile 1,100.5
2017-Q2,Ecuador,Mean Labor Income - Decile 1,100.4
2017-Q1,Mexico,Mean Labor Income - Decile 1,100.1
2024-Q2,Peru,Mean Labor Income - Decile 1,99.8
2017-Q2,Mexico,Mean Labor Income - Decile 1,99.4
2017-Q4,Mexico,Mean Labor Income - Decile 1,99.3
2019-Q2,Ecuador,Mean Labor Income - Decile 1,99.2
2016-Q3,Ecuador,Mean Labor Income - Decile 1,99.1
2019-Q1,Mexico,Mean Labor Income - Decile 1,99.1
2020-Q4,Costa Rica,Mean Labor Income - Decile 1,98.8
2018-Q4,Mexico,Mean Labor Income - Decile 1,98.4
2019-Q3,Mexico,Mean Labor Income - Decile 1,98.0
2017-Q3,Mexico,Mean Labor Income - Decile 1,97.9
2016-Q4,Mexico,Mean Labor Income - Decile 1,97.8
2019-Q2,Mexico,Mean Labor Income - Decile 1,97.7
2016-Q3,Mexico,Mean Labor Income - Decile 1,97.6
2024-Q2,Ecuador,Mean Labor Income - Decile 1,97.5
2024-Q2,Bolivia,Mean Labor Income - Decile 1,97.4
2018-Q2,Bolivia,Mean Labor Income - Decile 1,97.3
2016-Q1,Ecuador,Mean Labor Income - Decile 1,97.1
2017-Q3,Ecuador,Mean Labor Income - Decile 1,96.8
2023-Q4,Ecuador,Mean Labor Income - Decile 1,95.8
2016-Q4,Ecuador,Mean Labor Income - Decile 1,95.4
2024-Q1,Ecuador,Mean Labor Income - Decile 1,95.4
2016-Q2,Mexico,Mean Labor Income - Decile 1,95.1
2016-Q2,Bolivia,Mean Labor Income - Decile 1,94.8
2016-Q1,Mexico,Mean Labor Income - Decile 1,94.7
2017-Q2,Bolivia,Mean Labor Income - Decile 1,93.2
2017-Q3,Bolivia,Mean Labor Income - Decile 1,93.0
2023-Q3,Ecuador,Mean Labor Income - Decile 1,92.5
2024-Q3,Argentina,Mean Labor Income - Decile 1,91.8
2024-Q3,Ecuador,Mean Labor Income - Decile 1,91.5
2023-Q2,Ecuador,Mean Labor Income - Decile 1,91.2
2016-Q3,Bolivia,Mean Labor Income - Decile 1,91.2
2022-Q1,El Salvador,Mean Labor Income - Decile 1,90.6
2018-Q1,Colombia,Mean Labor Income - Decile 1,89.9
2024-Q1,Argentina,Mean Labor Income - Decile 1,89.6
2020-Q3,Costa Rica,Mean Labor Income - Decile 1,89.4
2018-Q2,Colombia,Mean Labor Income - Decile 1,88.5
2016-Q4,Bolivia,Mean Labor Income - Decile 1,88.1
2024-Q4,Ecuador,Mean Labor Income - Decile 1,86.9
2017-Q4,Colombia,Mean Labor Income - Decile 1,86.0
2024-Q2,Argentina,Mean Labor Income - Decile 1,85.8
2018-Q3,Colombia,Mean Labor Income - Decile 1,85.7
2023-Q1,Ecuador,Mean Labor Income - Decile 1,85.7
2017-Q3,Colombia,Mean Labor Income - Decile 1,85.0
2017-Q1,Colombia,Mean Labor Income - Decile 1,84.2
2020-Q4,Ecuador,Mean Labor Income - Decile 1,84.1
2023-Q4,Colombia,Mean Labor Income - Decile 1,83.0
2023-Q3,Colombia,Mean Labor Income - Decile 1,83.0
2023-Q1,Colombia,Mean Labor Income - Decile 1,82.6
2020-Q1,Colombia,Mean Labor Income - Decile 1,82.6
2018-Q4,Colombia,Mean Labor Income - Decile 1,82.0
2019-Q3,Colombia,Mean Labor Income - Decile 1,81.6
2022-Q4,Ecuador,Mean Labor Income - Decile 1,81.4
2023-Q2,Colombia,Mean Labor Income - Decile 1,80.9
2017-Q1,Bolivia,Mean Labor Income - Decile 1,80.5
2019-Q4,Colombia,Mean Labor Income - Decile 1,80.5
2022-Q4,Colombia,Mean Labor Income - Decile 1,79.7
2016-Q3,Colombia,Mean Labor Income - Decile 1,79.1
2019-Q1,Colombia,Mean Labor Income - Decile 1,78.7
2017-Q2,Colombia,Mean Labor Income - Decile 1,78.7
2016-Q4,Colombia,Mean Labor Income - Decile 1,78.5
2020-Q2,Dominican Republic,Mean Labor Income - Decile 1,78.3
2022-Q2,Ecuador,Mean Labor Income - Decile 1,78.2
2020-Q1,El Salvador,Mean Labor Income - Decile 1,78.0
2022-Q3,Ecuador,Mean Labor Income - Decile 1,77.8
2021-Q2,El Salvador,Mean Labor Income - Decile 1,76.8
2021-Q1,El Salvador,Mean Labor Income - Decile 1,76.7
2022-Q2,El Salvador,Mean Labor Income - Decile 1,76.6
2022-Q3,Colombia,Mean Labor Income - Decile 1,75.2
2019-Q2,Colombia,Mean Labor Income - Decile 1,74.8
2022-Q1,Colombia,Mean Labor Income - Decile 1,74.3
2016-Q1,Colombia,Mean Labor Income - Decile 1,74.2
2022-Q1,Ecuador,Mean Labor Income - Decile 1,74.2
2022-Q2,Colombia,Mean Labor Income - Decile 1,74.0
2021-Q1,Ecuador,Mean Labor Income - Decile 1,74.0
2021-Q4,Colombia,Mean Labor Income - Decile 1,73.6
2016-Q1,Bolivia,Mean Labor Income - Decile 1,72.5
2016-Q2,Colombia,Mean Labor Income - Decile 1,72.2
2021-Q3,Colombia,Mean Labor Income - Decile 1,70.8
2021-Q2,Ecuador,Mean Labor Income - Decile 1,70.4
2020-Q4,Colombia,Mean Labor Income - Decile 1,70.1
2021-Q3,Ecuador,Mean Labor Income - Decile 1,69.5
2021-Q4,Ecuador,Mean Labor Income - Decile 1,68.9
2022-Q3,El Salvador,Mean Labor Income - Decile 1,68.4
2021-Q3,El Salvador,Mean Labor Income - Decile 1,67.8
2021-Q4,El Salvador,Mean Labor Income - Decile 1,67.7
2020-Q3,Colombia,Mean Labor Income - Decile 1,65.5
2020-Q4,El Salvador,Mean Labor Income - Decile 1,65.2
2021-Q2,Colombia,Mean Labor Income - Decile 1,64.2
2023-Q3,El Salvador,Mean Labor Income - Decile 1,63.3
2021-Q1,Colombia,Mean Labor Income - Decile 1,62.8
2023-Q2,El Salvador,Mean Labor Income - Decile 1,61.5
2020-Q2,Colombia,Mean Labor Income - Decile 1,57.2
2023-Q1,El Salvador,Mean Labor Income - Decile 1,54.9
2020-Q3,El Salvador,Mean Labor Income - Decile 1,53.7
2023-Q4,El Salvador,Mean Labor Income - Decile 1,53.6
2020-Q2,Dominican Republic,Wage Gini,52.4
2022-Q4,El Salvador,Mean Labor Income - Decile 1,51.3
2018-Q3,Paraguay,Labor Income Gini,50.5
2021-Q1,Colombia,Labor Income Gini,50.4
2021-Q2,Colombia,Labor Income Gini,49.9
2019-Q2,Brazil,Labor Income Gini,49.9
2020-Q3,Brazil,Labor Income Gini,49.9
2019-Q3,Brazil,Labor Income Gini,49.9
2018-Q4,Brazil,Labor Income Gini,49.8
2019-Q4,Brazil,Labor Income Gini,49.8
2018-Q3,Brazil,Labor Income Gini,49.8
2020-Q4,Brazil,Labor Income Gini,49.8
2019-Q1,Brazil,Labor Income Gini,49.8
2021-Q1,Brazil,Labor Income Gini,49.7
2021-Q1,Ecuador,Labor Income Gini,49.7
2022-Q3,Brazil,Labor Income Gini,49.5
2021-Q2,Brazil,Labor Income Gini,49.5
2020-Q1,Brazil,Labor Income Gini,49.4
2020-Q2,Brazil,Labor Income Gini,49.4
2023-Q4,Brazil,Labor Income Gini,49.3
2018-Q2,Brazil,Labor Income Gini,49.3
2022-Q4,Brazil,Labor Income Gini,49.3
2021-Q3,Colombia,Labor Income Gini,49.3
2018-Q1,Brazil,Labor Income Gini,49.2
2017-Q4,Brazil,Labor Income Gini,49.1
2024-Q2,Brazil,Labor Income Gini,49.1
2020-Q2,Colombia,Labor Income Gini,49.1
2023-Q3,Brazil,Labor Income Gini,49.0
2021-Q3,Brazil,Labor Income Gini,49.0
2024-Q3,Brazil,Labor Income Gini,49.0
2024-Q1,Brazil,Labor Income Gini,49.0
2023-Q1,Brazil,Labor Income Gini,48.9
2017-Q3,Paraguay,Labor Income Gini,48.9
2017-Q3,Brazil,Labor Income Gini,48.9
2021-Q4,Brazil,Labor Income Gini,48.9
2020-Q3,Colombia,Labor Income Gini,48.8
2022-Q2,Brazil,Labor Income Gini,48.8
2023-Q2,Brazil,Labor Income Gini,48.8
2022-Q1,Ecuador,Labor Income Gini,48.7
2017-Q2,Brazil,Labor Income Gini,48.6
2021-Q4,Colombia,Labor Income Gini,48.5
2022-Q3,Colombia,Labor Income Gini,48.5
2016-Q4,Brazil,Labor Income Gini,48.3
2022-Q1,Brazil,Labor Income Gini,48.3
2017-Q1,Brazil,Labor Income Gini,48.3
2016-Q2,Brazil,Labor Income Gini,48.2
2016-Q3,Brazil,Labor Income Gini,48.1
2016-Q1,Brazil,Labor Income Gini,48.1
2022-Q2,Colombia,Labor Income Gini,48.0
2017-Q4,Paraguay,Labor Income Gini,47.8
2023-Q1,Colombia,Labor Income Gini,47.7
2022-Q4,Colombia,Labor Income Gini,47.7
2022-Q1,Colombia,Labor Income Gini,47.7
2020-Q3,Costa Rica,Labor Income Gini,47.6
2020-Q4,Colombia,Labor Income Gini,47.6
2023-Q4,Colombia,Labor Income Gini,47.6
2021-Q2,Ecuador,Labor Income Gini,47.4
2016-Q2,Colombia,Labor Income Gini,47.2
2021-Q3,Ecuador,Labor Income Gini,47.1
2017-Q2,Paraguay,Labor Income Gini,46.9
2020-Q4,Costa Rica,Labor Income Gini,46.9
2019-Q2,Colombia,Labor Income Gini,46.9
2023-Q3,Colombia,Labor Income Gini,46.9
2016-Q1,Colombia,Labor Income Gini,46.8
2023-Q1,Ecuador,Labor Income Gini,46.8
2023-Q2,Colombia,Labor Income Gini,46.7
2020-Q2,Costa Rica,Labor Income Gini,46.7
2019-Q2,Paraguay,Labor Income Gini,46.7
2018-Q3,Ecuador,Labor Income Gini,46.5
2021-Q4,Ecuador,Labor Income Gini,46.5
2016-Q3,Colombia,Labor Income Gini,46.5
2016-Q4,Chile,Labor Income Gini,46.5
2019-Q3,Colombia,Labor Income Gini,46.3
2017-Q3,Ecuador,Labor Income Gini,46.3
2020-Q3,El Salvador,Labor Income Gini,46.2
2021-Q1,Brazil,Wage Gini,46.1
2018-Q3,Colombia,Labor Income Gini,46.1
2016-Q1,El Salvador,Labor Income Gini,46.0
2019-Q1,Colombia,Labor Income Gini,46.0
2016-Q3,Ecuador,Labor Income Gini,46.0
2017-Q2,Colombia,Labor Income Gini,46.0
2019-Q3,Ecuador,Labor Income Gini,45.9
2020-Q4,Brazil,Wage Gini,45.9
2019-Q4,Chile,Labor Income Gini,45.9
2018-Q4,Chile,Labor Income Gini,45.9
2016-Q3,El Salvador,Labor Income Gini,45.9
2017-Q4,Chile,Labor Income Gini,45.9
2019-Q3,Costa Rica,Labor Income Gini,45.9
2024-Q1,Ecuador,Labor Income Gini,45.8
2016-Q4,Colombia,Labor Income Gini,45.8
2018-Q4,Colombia,Labor Income Gini,45.7
2020-Q3,Brazil,Wage Gini,45.7
2019-Q4,Colombia,Labor Income Gini,45.7
2020-Q1,Colombia,Labor Income Gini,45.7
2018-Q2,Paraguay,Labor Income Gini,45.6
2017-Q3,Colombia,Labor Income Gini,45.6
2017-Q1,Colombia,Labor Income Gini,45.5
2021-Q1,Costa Rica,Labor Income Gini,45.5
2018-Q2,Colombia,Labor Income Gini,45.5
2017-Q3,El Salvador,Labor Income Gini,45.5
2020-Q2,Brazil,Wage Gini,45.4
2019-Q2,Costa Rica,Labor Income Gini,45.3
2021-Q3,Costa Rica,Labor Income Gini,45.3
2020-Q3,Ecuador,Labor Income Gini,45.3
2019-Q3,El Salvador,Labor Income Gini,45.3
2021-Q4,Costa Rica,Labor Income Gini,45.3
2019-Q1,Paraguay,Labor Income Gini,45.3
2018-Q4,Paraguay,Labor Income Gini,45.3
2018-Q4,Brazil,Wage Gini,45.2
2016-Q2,El Salvador,Labor Income Gini,45.1
2018-Q1,Paraguay,Labor Income Gini,45.1
2019-Q1,Costa Rica,Labor Income Gini,45.1
2016-Q4,Ecuador,Labor Income Gini,45.1
2022-Q3,Ecuador,Labor Income Gini,45.1
2019-Q2,El Salvador,Labor Income Gini,45.1
2019-Q3,Brazil,Wage Gini,45.1
2018-Q3,Brazil,Wage Gini,45.0
2019-Q2,Brazil,Wage Gini,45.0
2018-Q3,Costa Rica,Labor Income Gini,45.0
2019-Q4,Brazil,Wage Gini,45.0
2018-Q4,Costa Rica,Labor Income Gini,45.0
2021-Q2,Costa Rica,Labor Income Gini,45.0
2021-Q2,Brazil,Wage Gini,44.9
2018-Q2,Brazil,Wage Gini,44.9
2020-Q4,Chile,Labor Income Gini,44.9
2020-Q1,Brazil,Wage Gini,44.9
2019-Q4,Costa Rica,Labor Income Gini,44.9
2022-Q2,Ecuador,Labor Income Gini,44.8
2019-Q1,Brazil,Wage Gini,44.8
2017-Q4,Colombia,Labor Income Gini,44.8
2021-Q2,Peru,Labor Income Gini,44.8
2019-Q4,El Salvador,Labor Income Gini,44.7
2018-Q1,Costa Rica,Labor Income Gini,44.7
2017-Q1,Paraguay,Labor Income Gini,44.7
2016-Q4,El Salvador,Labor Income Gini,44.7
2018-Q3,El Salvador,Labor Income Gini,44.7
2018-Q1,Colombia,Labor Income Gini,44.6
2016-Q1,Costa Rica,Labor Income Gini,44.6
2018-Q1,Brazil,Wage Gini,44.6
2022-Q4,Brazil,Wage Gini,44.6
2023-Q4,Brazil,Wage Gini,44.6
2017-Q4,Ecuador,Labor Income Gini,44.6
2018-Q2,Costa Rica,Labor Income Gini,44.6
2017-Q4,Brazil,Wage Gini,44.5
2020-Q4,El Salvador,Labor Income Gini,44.5
2020-Q1,Costa Rica,Labor Income Gini,44.5
2022-Q1,Costa Rica,Labor Income Gini,44.5
2017-Q2,El Salvador,Labor Income Gini,44.5
2018-Q2,El Salvador,Labor Income Gini,44.5
2017-Q1,El Salvador,Labor Income Gini,44.5
2019-Q4,Paraguay,Labor Income Gini,44.4
2021-Q3,Uruguay,Labor Income Gini,44.4
2022-Q3,Brazil,Wage Gini,44.4
2017-Q4,Costa Rica,Labor Income Gini,44.4
2024-Q1,Brazil,Wage Gini,44.3
2017-Q3,Costa Rica,Labor Income Gini,44.3
2023-Q1,Brazil,Wage Gini,44.3
2024-Q2,Brazil,Wage Gini,44.2
2020-Q4,Paraguay,Labor Income Gini,44.2
2019-Q2,Ecuador,Labor Income Gini,44.2
2023-Q3,Brazil,Wage Gini,44.2
2016-Q2,Brazil,Wage Gini,44.2
2021-Q4,Peru,Labor Income Gini,44.2
2017-Q2,Brazil,Wage Gini,44.2
2017-Q3,Brazil,Wage Gini,44.2
2023-Q2,Uruguay,Labor Income Gini,44.1
2024-Q2,Argentina,Labor Income Gini,44.1
2016-Q1,Brazil,Wage Gini,44.1
2017-Q4,El Salvador,Labor Income Gini,44.1
2021-Q3,Brazil,Wage Gini,44.1
2021-Q4,Brazil,Wage Gini,44.1
2024-Q3,Brazil,Wage Gini,44.1
2021-Q1,Peru,Labor Income Gini,44.0
2022-Q4,Ecuador,Labor Income Gini,44.0
2016-Q4,Costa Rica,Labor Income Gini,44.0
2016-Q1,Ecuador,Labor Income Gini,44.0
2022-Q2,Costa Rica,Labor Income Gini,44.0
2024-Q3,Argentina,Labor Income Gini,44.0
2017-Q1,Brazil,Wage Gini,44.0
2019-Q1,El Salvador,Labor Income Gini,44.0
2016-Q4,Brazil,Wage Gini,43.9
2017-Q2,Ecuador,Labor Income Gini,43.9
2020-Q1,El Salvador,Labor Income Gini,43.9
2021-Q1,Colombia,Wage Gini,43.9
2022-Q2,Brazil,Wage Gini,43.9
2016-Q3,Brazil,Wage Gini,43.9
2023-Q2,Paraguay,Labor Income Gini,43.8
2023-Q2,Brazil,Wage Gini,43.8
2017-Q1,Ecuador,Labor Income Gini,43.8
2023-Q4,Uruguay,Labor Income Gini,43.8
2023-Q1,El Salvador,Labor Income Gini,43.8
2019-Q3,Paraguay,Labor Income Gini,43.8
2020-Q4,Ecuador,Labor Income Gini,43.8
2020-Q3,Peru,Labor Income Gini,43.8
2020-Q2,Costa Rica,Wage Gini,43.8
2016-Q2,Costa Rica,Labor Income Gini,43.8
2020-Q3,Uruguay,Labor Income Gini,43.7
2022-Q1,Paraguay,Labor Income Gini,43.7
2017-Q2,Costa Rica,Labor Income Gini,43.7
2020-Q2,Colombia,Wage Gini,43.7
2022-Q1,Uruguay,Labor Income Gini,43.7
2016-Q3,Costa Rica,Labor Income Gini,43.6
2023-Q3,Ecuador,Labor Income Gini,43.6
2022-Q4,Chile,Labor Income Gini,43.6
2018-Q1,El Salvador,Labor Income Gini,43.6
2018-Q1,Ecuador,Labor Income Gini,43.6
2017-Q1,Uruguay,Labor Income Gini,43.6
2024-Q2,Ecuador,Labor Income Gini,43.5
2023-Q2,Ecuador,Labor Income Gini,43.5
2023-Q4,Chile,Labor Income Gini,43.5
2018-Q4,El Salvador,Labor Income Gini,43.5
2023-Q2,El Salvador,Labor Income Gini,43.5
2023-Q3,Uruguay,Labor Income Gini,43.5
2018-Q2,Ecuador,Labor Income Gini,43.4
2022-Q3,Uruguay,Labor Income Gini,43.4
2024-Q3,Ecuador,Labor Income Gini,43.4
2022-Q1,Brazil,Wage Gini,43.4
2019-Q3,Uruguay,Labor Income Gini,43.4
2018-Q4,Ecuador,Labor Income Gini,43.4
2020-Q2,Peru,Wage Gini,43.3
2024-Q2,Uruguay,Labor Income Gini,43.3
2021-Q1,Dominican Republic,Wage Gini,43.2
2020-Q4,Peru,Labor Income Gini,43.2
2017-Q1,Costa Rica,Labor Income Gini,43.2
2021-Q4,Paraguay,Labor Income Gini,43.2
2021-Q4,Chile,Labor Income Gini,43.2
2024-Q1,Uruguay,Labor Income Gini,43.2
2019-Q2,Uruguay,Labor Income Gini,43.2
2016-Q3,Uruguay,Labor Income Gini,43.1
2021-Q3,Colombia,Wage Gini,43.1
2021-Q3,Peru,Labor Income Gini,43.1
2021-Q4,Uruguay,Labor Income Gini,43.0
2020-Q2,Uruguay,Labor Income Gini,43.0
2021-Q2,Colombia,Wage Gini,42.9
2019-Q4,Uruguay,Labor Income Gini,42.9
2018-Q4,Uruguay,Labor Income Gini,42.8
2022-Q3,Costa Rica,Labor Income Gini,42.8
2024-Q1,Paraguay,Labor Income Gini,42.8
2016-Q1,Uruguay,Labor Income Gini,42.8
2022-Q2,Paraguay,Labor Income Gini,42.8
2023-Q4,Paraguay,Labor Income Gini,42.8
2024-Q1,Argentina,Labor Income Gini,42.7
2023-Q1,Uruguay,Labor Income Gini,42.7
2017-Q3,Uruguay,Labor Income Gini,42.7
2018-Q3,Uruguay,Labor Income Gini,42.7
2018-Q2,Uruguay,Labor Income Gini,42.7
2016-Q2,Dominican Republic,Labor Income Gini,42.6
2022-Q3,Paraguay,Labor Income Gini,42.6
2022-Q4,Costa Rica,Labor Income Gini,42.6
2016-Q2,Ecuador,Labor Income Gini,42.6
2020-Q1,Uruguay,Labor Income Gini,42.6
2024-Q2,Peru,Labor Income Gini,42.5
2021-Q2,Uruguay,Labor Income Gini,42.5
2017-Q4,Uruguay,Labor Income Gini,42.5
2017-Q2,Uruguay,Labor Income Gini,42.4
2023-Q4,Ecuador,Labor Income Gini,42.4
2021-Q4,Colombia,Wage Gini,42.4
2023-Q2,Peru,Labor Income Gini,42.3
2023-Q4,El Salvador,Labor Income Gini,42.3
2018-Q1,Uruguay,Labor Income Gini,42.2
2023-Q4,Argentina,Labor Income Gini,42.2
2016-Q2,Uruguay,Labor Income Gini,42.2
2020-Q3,Argentina,Labor Income Gini,42.2
2023-Q3,El Salvador,Labor Income Gini,42.2
2019-Q4,Ecuador,Labor Income Gini,42.2
2020-Q4,Uruguay,Labor Income Gini,42.1
2016-Q1,Dominican Republic,Labor Income Gini,42.1
