Period,Country,Indicator,Value
2019-Q3,Peru,Total Population 15+ by age - 15-24,1994410.0
2019-Q2,Bolivia,Total Population 15+ by age - 15-24,1993850.0
2020-Q1,Costa Rica,Total Population 15+ by sex - Male,1993383.0
2016-Q1,Costa Rica,Total Workers - Total,1992191.0
2021-Q1,Costa Rica,Total Workers - Total,1991896.0
2018-Q3,Bolivia,Total Population 15+ by age - 15-24,1991870.0
2018-Q4,Paraguay,Total Workers by area - Urban,1989991.0
2022-Q1,Chile,Total Workers by educational attainment - High,1989927.0
2022-Q1,Peru,Total Population 15+ by educational attainment - Low,1988728.0
2020-Q2,Costa Rica,Total Population 15+ by sex - Female,1988531.0
2019-Q4,Costa Rica,Total Population 15+ by sex - Male,1988171.0
2020-Q1,Peru,Total Population 15+ by age - 15-24,1987619.0
2019-Q2,Peru,Total Population 15+ by age - 15-24,1986930.0
2018-Q1,Chile,Total Workers by age - 45-54,1986056.0
2024-Q2,Peru,Total Population 15+ by educational attainment - Low,1985483.0
2017-Q3,Chile,Total Population 15+ by area - Rural,1985251.0
2019-Q3,Paraguay,Total Workers by sex - Male,1984807.0
2020-Q1,Bolivia,Total Population 15+ by age - 15-24,1983801.0
2018-Q3,Paraguay,Total Workers by area - Urban,1983224.0
2017-Q4,Chile,Total Workers by age - 45-54,1983215.0
2018-Q4,El Salvador,Total Workers by educational attainment - Low,1982500.0
2019-Q3,Costa Rica,Total Population 15+ by sex - Male,1981548.0
2018-Q2,Chile,Total Workers by age - 45-54,1981470.0
2020-Q2,Peru,Total Population 15+ by age - 15-24,1980709.0
2023-Q1,Dominican Republic,Total Workers by sex - Female,1980681.0
2022-Q4,Dominican Republic,Total Workers by sex - Female,1979631.0
2019-Q4,Bolivia,Total Population 15+ by age - 15-24,1979591.0
2020-Q1,Costa Rica,Total Population 15+ by sex - Female,1979337.0
2019-Q1,Bolivia,Total Population 15+ by age - 15-24,1978788.0
2021-Q2,Peru,Total Population 15+ by educational attainment - Low,1977295.0
2021-Q3,Peru,Total Population 15+ by educational attainment - Low,1976754.0
2017-Q2,Chile,Total Population 15+ by area - Rural,1976148.0
2016-Q2,Uruguay,Total Population 15+ by educational attainment - Low,1976138.0
2019-Q2,Costa Rica,Total Population 15+ by sex - Male,1974188.0
2023-Q2,Dominican Republic,Total Workers by sex - Female,1974137.0
2019-Q4,Costa Rica,Total Population 15+ by sex - Female,1974095.0
2023-Q2,Ecuador,Total Population 15+ by age - 45-54,1974088.0
2019-Q1,Chile,Total Workers by age - 45-54,1973465.0
2024-Q1,Ecuador,Total Population 15+ by age - 45-54,1973383.0
2018-Q1,Bolivia,Total Workers by educational attainment - Middle,1973372.0
2016-Q1,Bolivia,Total Workers by sex - Female,1972292.0
2016-Q3,Costa Rica,Total Workers - Total,1971967.0
2019-Q4,Peru,Total Population 15+ by age - 15-24,1971917.0
2020-Q4,Peru,Total Population 15+ by educational attainment - High,1971677.0
2021-Q2,Costa Rica,Total Workers - Total,1968139.0
2016-Q3,Peru,Total Population 15+ by educational attainment - High,1967779.0
2019-Q4,El Salvador,Total Population 15+ by area - Rural,1967564.0
2019-Q1,Costa Rica,Total Population 15+ by sex - Male,1967120.0
2019-Q3,Costa Rica,Total Population 15+ by sex - Female,1966650.0
2018-Q4,Chile,Total Workers by age - 45-54,1966122.0
2017-Q1,Chile,Total Population 15+ by area - Rural,1965269.0
2018-Q4,Bolivia,Total Population 15+ by age - 15-24,1964359.0
2022-Q4,Peru,Total Population 15+ by age - 15-24,1964272.0
2019-Q3,Chile,Total Population 15+ by educational attainment - High,1964072.0
2018-Q1,Uruguay,Total Population 15+ by educational attainment - Low,1963865.0
2016-Q1,Uruguay,Total Population 15+ by educational attainment - Low,1963232.0
2024-Q3,Peru,Total Population 15+ by educational attainment - Low,1963131.0
2020-Q4,Peru,Total Population 15+ by age - 15-24,1962905.0
2018-Q4,Costa Rica,Total Population 15+ by sex - Male,1962177.0
2017-Q4,Uruguay,Total Population 15+ by educational attainment - Low,1961827.0
2019-Q4,Chile,Total Population 15+ by educational attainment - High,1961101.0
2019-Q2,Costa Rica,Total Population 15+ by sex - Female,1960602.0
2016-Q4,Uruguay,Total Population 15+ by educational attainment - Low,1959686.0
2016-Q3,Uruguay,Total Population 15+ by educational attainment - Low,1959209.0
2016-Q4,El Salvador,Total Population 15+ by area - Rural,1958783.0
2018-Q3,Chile,Total Workers by age - 45-54,1958600.0
2022-Q4,Chile,Total Workers by educational attainment - Low,1956529.0
2016-Q4,Chile,Total Population 15+ by area - Rural,1955082.0
2018-Q3,Costa Rica,Total Population 15+ by sex - Male,1954701.0
2018-Q4,Bolivia,Total Workers by area - Rural,1954326.0
2019-Q2,Chile,Total Workers by age - 45-54,1954322.0
2016-Q2,Costa Rica,Total Workers - Total,1954250.0
2023-Q2,El Salvador,Total Workers by educational attainment - Low,1953300.0
2020-Q3,Peru,Total Workers by educational attainment - Middle,1952545.0
2019-Q1,Costa Rica,Total Population 15+ by sex - Female,1952438.0
2017-Q3,Peru,Total Population 15+ by educational attainment - High,1952398.0
2020-Q4,Costa Rica,Total Workers - Total,1951684.0
2020-Q1,Bolivia,Total Workers by area - Rural,1950188.0
2021-Q4,Chile,Total Workers by educational attainment - High,1949885.0
2018-Q2,Costa Rica,Total Population 15+ by sex - Male,1948958.0
2023-Q4,Chile,Total Workers by age - 45-54,1948390.0
2023-Q3,Ecuador,Total Population 15+ by age - 45-54,1947484.0
2018-Q4,Costa Rica,Total Population 15+ by sex - Female,1946873.0
2017-Q3,Chile,Total Workers by age - 45-54,1946663.0
2018-Q3,Peru,Total Population 15+ by educational attainment - High,1946153.0
2018-Q4,Peru,Total Population 15+ by educational attainment - High,1945624.0
2016-Q3,Chile,Total Population 15+ by area - Rural,1944744.0
2017-Q1,Uruguay,Total Population 15+ by educational attainment - Low,1943830.0
2017-Q2,Peru,Total Population 15+ by educational attainment - High,1943803.0
2018-Q2,Paraguay,Total Workers by area - Urban,1943364.0
2018-Q1,Costa Rica,Total Population 15+ by sex - Male,1942729.0
2023-Q4,Ecuador,Total Population 15+ by age - 45-54,1942523.0
2021-Q1,Peru,Total Population 15+ by age - 15-24,1941901.0
2021-Q1,Peru,Total Population 15+ by educational attainment - High,1941034.0
2019-Q3,Chile,Total Workers by age - 45-54,1940097.0
2017-Q2,Uruguay,Total Population 15+ by educational attainment - Low,1939478.0
2018-Q3,Costa Rica,Total Population 15+ by sex - Female,1938996.0
2017-Q4,Paraguay,Total Workers by area - Urban,1938655.0
2019-Q4,Bolivia,Total Workers by area - Rural,1938576.0
2020-Q3,Peru,Total Population 15+ by age - 15-24,1938006.0
2018-Q3,Uruguay,Total Population 15+ by educational attainment - Low,1937966.0
2024-Q2,Chile,Total Workers by age - 45-54,1937760.0
2021-Q3,El Salvador,Total Workers by educational attainment - Low,1936697.0
2019-Q2,Uruguay,Total Population 15+ by educational attainment - Low,1936553.0
2017-Q4,Costa Rica,Total Population 15+ by sex - Male,1936162.0
2019-Q4,Dominican Republic,Total Workers by sex - Female,1935519.0
2017-Q2,Chile,Total Workers by age - 45-54,1935111.0
2024-Q1,Chile,Total Workers by age - 45-54,1935045.0
2016-Q2,Chile,Total Population 15+ by area - Rural,1934685.0
2017-Q3,Paraguay,Total Workers by area - Urban,1934360.0
2018-Q4,Uruguay,Total Population 15+ by educational attainment - Low,1934138.0
2018-Q1,Paraguay,Total Workers by area - Urban,1933496.0
2018-Q2,Costa Rica,Total Population 15+ by sex - Female,1933455.0
2021-Q4,El Salvador,Total Population 15+ by area - Rural,1933446.0
2017-Q3,El Salvador,Total Workers by educational attainment - Low,1931883.0
2019-Q4,Uruguay,Total Population 15+ by educational attainment - Low,1931431.0
2020-Q4,El Salvador,Total Workers by educational attainment - Low,1930725.0
2019-Q1,Uruguay,Total Population 15+ by educational attainment - Low,1930704.0
2023-Q4,Peru,Total Population 15+ by educational attainment - Low,1929365.0
2017-Q3,Costa Rica,Total Population 15+ by sex - Male,1928806.0
2022-Q3,Ecuador,Total Population 15+ by age - 45-54,1928739.0
2017-Q3,Bolivia,Total Workers by educational attainment - Middle,1928682.0
2018-Q3,Bolivia,Total Workers by area - Rural,1928488.0
2022-Q3,Peru,Total Population 15+ by educational attainment - Low,1928033.0
2018-Q1,Costa Rica,Total Population 15+ by sex - Female,1927542.0
2018-Q4,El Salvador,Total Population 15+ by area - Rural,1927171.0
2019-Q2,Bolivia,Total Workers by area - Rural,1927114.0
2018-Q1,Peru,Total Population 15+ by educational attainment - High,1927014.0
2022-Q1,Chile,Total Workers by educational attainment - Low,1926340.0
2017-Q3,Uruguay,Total Population 15+ by educational attainment - Low,1926056.0
2020-Q4,Peru,Total Workers by sex - Female,1926010.0
2022-Q2,El Salvador,Total Population 15+ by age - 25-44,1925745.0
2019-Q2,Chile,Total Population 15+ by educational attainment - High,1925654.0
2017-Q4,Peru,Total Population 15+ by educational attainment - High,1925307.0
2022-Q2,Uruguay,Total Population 15+ by educational attainment - Low,1924944.0
2019-Q3,Bolivia,Total Workers by area - Rural,1924784.0
2021-Q3,Chile,Total Workers by educational attainment - High,1924761.0
2016-Q1,Chile,Total Population 15+ by area - Rural,1924728.0
2021-Q4,El Salvador,Total Workers by educational attainment - Low,1923480.0
2019-Q1,Paraguay,Total Workers by educational attainment - Low,1923469.0
2017-Q2,Costa Rica,Total Population 15+ by sex - Male,1922595.0
2022-Q2,Dominican Republic,Total Workers by sex - Female,1922405.0
2019-Q3,Uruguay,Total Population 15+ by educational attainment - Low,1920690.0
2017-Q4,Costa Rica,Total Population 15+ by sex - Female,1919838.0
2018-Q2,Uruguay,Total Population 15+ by educational attainment - Low,1919585.0
2021-Q4,Chile,Total Workers by educational attainment - Low,1919176.0
2021-Q4,Dominican Republic,Total Workers by sex - Female,1918620.0
2022-Q4,Ecuador,Total Population 15+ by age - 45-54,1918516.0
2019-Q2,Paraguay,Total Workers by sex - Male,1918417.0
2022-Q2,Ecuador,Total Population 15+ by age - 45-54,1918230.0
2024-Q3,Chile,Total Workers by age - 45-54,1918222.0
2019-Q1,Peru,Total Population 15+ by educational attainment - High,1917414.0
2023-Q3,Uruguay,Total Population 15+ by educational attainment - Low,1917103.0
2019-Q4,Chile,Total Workers by age - 45-54,1916178.0
2017-Q1,Costa Rica,Total Population 15+ by sex - Male,1915512.0
2023-Q4,Uruguay,Total Population 15+ by educational attainment - Low,1915449.0
2023-Q1,El Salvador,Total Workers by area - Urban,1914745.0
2016-Q2,Peru,Total Population 15+ by educational attainment - High,1914255.0
2024-Q3,Peru,Total Workers by educational attainment - High,1914051.0
2023-Q1,Chile,Total Workers by educational attainment - Low,1914038.0
2018-Q4,Paraguay,Total Population 15+ by age - 25-44,1913267.0
2017-Q3,Costa Rica,Total Population 15+ by sex - Female,1913059.0
2023-Q1,Uruguay,Total Population 15+ by educational attainment - Low,1912887.0
2016-Q1,Chile,Total Workers by age - 45-54,1912535.0
2019-Q1,Chile,Total Population 15+ by educational attainment - High,1912431.0
2024-Q1,Uruguay,Total Population 15+ by educational attainment - Low,1911063.0
2018-Q3,Paraguay,Total Population 15+ by age - 25-44,1910489.0
2018-Q2,Bolivia,Total Workers by area - Rural,1910315.0
2022-Q1,Dominican Republic,Total Workers by sex - Female,1910221.0
2016-Q4,Chile,Total Workers by age - 45-54,1908962.0
2016-Q4,Costa Rica,Total Population 15+ by sex - Male,1908948.0
2022-Q1,Ecuador,Total Population 15+ by age - 45-54,1907779.0
2023-Q2,El Salvador,Total Population 15+ by age - 25-44,1907569.0
2017-Q2,Costa Rica,Total Population 15+ by sex - Female,1906617.0
2023-Q3,Chile,Total Workers by age - 45-54,1905183.0
2017-Q1,Peru,Total Population 15+ by educational attainment - High,1904653.0
2018-Q1,Dominican Republic,Total Population 15+ by age - 15-24,1904627.0
2022-Q1,Peru,Total Population 15+ by educational attainment - High,1903451.0
2017-Q3,Dominican Republic,Total Population 15+ by age - 15-24,1903234.0
2016-Q2,Chile,Total Workers by age - 45-54,1902989.0
2023-Q2,Uruguay,Total Population 15+ by educational attainment - Low,1902734.0
2021-Q2,Peru,Total Population 15+ by age - 15-24,1901739.0
2016-Q3,Costa Rica,Total Population 15+ by sex - Male,1901574.0
2017-Q1,Dominican Republic,Total Population 15+ by age - 15-24,1901449.0
2023-Q2,Peru,Total Population 15+ by age - 15-24,1900073.0
2020-Q1,Chile,Total Workers by educational attainment - High,1898865.0
2024-Q2,Chile,Total Population 15+ by area - Rural,1898786.0
2017-Q1,Costa Rica,Total Population 15+ by sex - Female,1898677.0
2020-Q3,Bolivia,Total Workers by sex - Male,1898490.0
2017-Q4,Dominican Republic,Total Population 15+ by age - 15-24,1898314.0
2023-Q3,Peru,Total Population 15+ by educational attainment - Low,1898115.0
2020-Q4,Peru,Total Population 15+ by educational attainment - Low,1897230.0
2022-Q2,Chile,Total Workers by educational attainment - Low,1896011.0
2022-Q1,Peru,Total Population 15+ by age - 15-24,1895567.0
2016-Q4,Peru,Total Population 15+ by educational attainment - High,1895104.0
2016-Q2,Costa Rica,Total Population 15+ by sex - Male,1893858.0
2022-Q3,Chile,Total Workers by educational attainment - Low,1893662.0
2020-Q1,Dominican Republic,Total Workers by sex - Female,1892967.0
2016-Q3,El Salvador,Total Workers by educational attainment - Low,1892950.0
2017-Q1,Chile,Total Workers by age - 45-54,1891646.0
2016-Q4,Costa Rica,Total Population 15+ by sex - Female,1891543.0
2022-Q1,El Salvador,Total Population 15+ by age - 25-44,1891258.0
2023-Q2,Chile,Total Workers by age - 45-54,1891175.0
2024-Q3,Chile,Total Population 15+ by area - Rural,1890411.0
2024-Q3,Dominican Republic,Total Workers by educational attainment - Middle,1889789.0
2016-Q1,Peru,Total Population 15+ by educational attainment - High,1889146.0
2023-Q1,Chile,Total Workers by age - 45-54,1888846.0
2018-Q2,Peru,Total Population 15+ by educational attainment - High,1886967.0
2023-Q1,El Salvador,Total Workers by educational attainment - Low,1886528.0
2016-Q1,Costa Rica,Total Population 15+ by sex - Male,1886229.0
2018-Q2,Paraguay,Total Population 15+ by age - 25-44,1885765.0
2019-Q2,Dominican Republic,Total Workers by sex - Female,1885642.0
2018-Q1,Paraguay,Total Population 15+ by age - 25-44,1885341.0
2016-Q3,Costa Rica,Total Population 15+ by sex - Female,1884508.0
2019-Q1,Bolivia,Total Workers by area - Rural,1884283.0
2022-Q1,Uruguay,Total Population 15+ by educational attainment - Low,1884259.0
2023-Q3,Chile,Total Population 15+ by area - Rural,1882814.0
2016-Q3,Chile,Total Workers by age - 45-54,1881438.0
2022-Q4,Uruguay,Total Population 15+ by educational attainment - Low,1881199.0
2017-Q2,Dominican Republic,Total Population 15+ by age - 15-24,1880715.0
2024-Q1,Chile,Total Population 15+ by area - Rural,1878905.0
2017-Q4,Paraguay,Total Population 15+ by age - 25-44,1878780.0
2023-Q4,Chile,Total Population 15+ by area - Rural,1877900.0
2021-Q3,Peru,Total Population 15+ by educational attainment - High,1877803.0
2016-Q2,Costa Rica,Total Population 15+ by sex - Female,1877791.0
2019-Q3,Dominican Republic,Total Workers by sex - Female,1877678.0
2018-Q4,Paraguay,Total Workers by sex - Male,1877360.0
2023-Q4,El Salvador,Total Population 15+ by age - 25-44,1877083.0
2019-Q3,El Salvador,Total Workers by educational attainment - Low,1877040.0
2021-Q4,Peru,Total Population 15+ by age - 15-24,1876071.0
2021-Q2,Chile,Total Workers by educational attainment - High,1875153.0
2022-Q4,Chile,Total Workers by age - 45-54,1874585.0
2022-Q3,Dominican Republic,Total Workers by sex - Female,1874090.0
2023-Q2,Peru,Total Population 15+ by educational attainment - Low,1873469.0
2021-Q1,Peru,Total Population 15+ by educational attainment - Low,1873241.0
2017-Q2,Paraguay,Total Workers by area - Urban,1873230.0
2024-Q2,Dominican Republic,Total Workers by educational attainment - Middle,1872623.0
2021-Q4,El Salvador,Total Population 15+ by age - 25-44,1872023.0
2021-Q3,El Salvador,Total Workers by area - Urban,1871387.0
2023-Q2,Chile,Total Population 15+ by area - Rural,1870175.0
2019-Q1,Dominican Republic,Total Workers by sex - Female,1869510.0
2021-Q3,Peru,Total Population 15+ by age - 15-24,1868968.0
2016-Q1,Costa Rica,Total Population 15+ by sex - Female,1867756.0
2019-Q4,Dominican Republic,Total Population 15+ by age - 15-24,1867154.0
2024-Q1,Chile,Total Workers by educational attainment - Low,1866186.0
2024-Q2,Uruguay,Total Population 15+ by educational attainment - Low,1864923.0
2022-Q3,Uruguay,Total Population 15+ by educational attainment - Low,1864883.0
2023-Q1,Chile,Total Population 15+ by area - Rural,1864479.0
2023-Q4,Paraguay,Total Workers by area - Urban,1864395.0
2018-Q2,Dominican Republic,Total Population 15+ by age - 15-24,1863921.0
2022-Q3,Chile,Total Population 15+ by area - Rural,1862442.0
2022-Q1,El Salvador,Total Population 15+ by area - Rural,1860640.0
2020-Q1,El Salvador,Total Population 15+ by area - Rural,1860136.0
2021-Q3,Dominican Republic,Total Workers by sex - Female,1859183.0
2018-Q3,Dominican Republic,Total Population 15+ by age - 15-24,1858867.0
2019-Q3,El Salvador,Total Workers by area - Urban,1858467.0
2020-Q1,Dominican Republic,Total Population 15+ by age - 15-24,1856638.0
2022-Q2,Chile,Total Population 15+ by area - Rural,1856535.0
2023-Q1,El Salvador,Total Population 15+ by age - 25-44,1855991.0
2022-Q2,Peru,Total Population 15+ by educational attainment - High,1855885.0
2024-Q2,Peru,Total Workers by educational attainment - High,1855738.0
2020-Q1,Chile,Total Workers by age - 45-54,1854967.0
2018-Q4,Chile,Total Population 15+ by educational attainment - High,1854860.0
2022-Q1,Chile,Total Population 15+ by area - Rural,1853953.0
2017-Q1,Paraguay,Total Workers by area - Urban,1850813.0
2022-Q4,Chile,Total Population 15+ by area - Rural,1850163.0
2018-Q3,Chile,Total Population 15+ by educational attainment - High,1849767.0
2020-Q2,Dominican Republic,Total Population 15+ by age - 15-24,1848182.0
2018-Q2,Chile,Total Population 15+ by educational attainment - High,1847767.0
2023-Q3,El Salvador,Total Population 15+ by age - 25-44,1847577.0
2022-Q2,Chile,Total Workers by age - 45-54,1847324.0
2024-Q3,Paraguay,Total Workers by area - Urban,1846220.0
2022-Q4,Peru,Total Population 15+ by educational attainment - Low,1846219.0
2019-Q3,Dominican Republic,Total Population 15+ by age - 15-24,1846019.0
2021-Q4,Chile,Total Population 15+ by area - Rural,1846009.0
2024-Q1,Dominican Republic,Total Workers by educational attainment - Middle,1845839.0
2020-Q3,Costa Rica,Total Workers - Total,1845794.0
2021-Q2,El Salvador,Total Workers by area - Urban,1844674.0
2019-Q2,El Salvador,Total Workers by area - Urban,1843229.0
2024-Q4,Ecuador,Total Population 15+ by age - 65+,1842927.0
2017-Q3,Paraguay,Total Population 15+ by age - 25-44,1842686.0
2023-Q2,Chile,Total Workers by educational attainment - Low,1842595.0
2023-Q4,Chile,Total Workers by educational attainment - Low,1842518.0
2017-Q2,Bolivia,Total Workers by educational attainment - Middle,1842427.0
2023-Q3,Paraguay,Total Workers by area - Urban,1842220.0
2023-Q3,Chile,Total Workers by educational attainment - Low,1841095.0
2022-Q3,Chile,Total Workers by age - 45-54,1840683.0
2022-Q2,Peru,Total Population 15+ by age - 15-24,1839448.0
2019-Q2,Dominican Republic,Total Population 15+ by age - 15-24,1838251.0
2019-Q1,Dominican Republic,Total Population 15+ by age - 15-24,1837931.0
2024-Q3,Ecuador,Total Population 15+ by age - 65+,1837413.0
2024-Q1,Paraguay,Total Workers by area - Urban,1836261.0
2021-Q1,El Salvador,Total Population 15+ by age - 25-44,1835960.0
2020-Q2,Peru,Total Population 15+ by educational attainment - Low,1835790.0
2018-Q1,Paraguay,Total Workers by sex - Male,1835590.0
2021-Q1,Ecuador,Total Population 15+ by age - 45-54,1835144.0
2017-Q1,Paraguay,Total Population 15+ by age - 25-44,1834955.0
2024-Q1,Peru,Total Population 15+ by educational attainment - Low,1834787.0
2017-Q2,Paraguay,Total Population 15+ by age - 25-44,1834310.0
2018-Q4,Dominican Republic,Total Workers by sex - Female,1833932.0
2021-Q4,Ecuador,Total Population 15+ by age - 45-54,1833345.0
2022-Q4,El Salvador,Total Population 15+ by age - 25-44,1832764.0
2021-Q3,El Salvador,Total Population 15+ by age - 25-44,1832361.0
2021-Q2,Ecuador,Total Population 15+ by age - 45-54,1832009.0
2023-Q4,Peru,Total Workers by educational attainment - High,1831470.0
2018-Q3,Paraguay,Total Workers by sex - Male,1829907.0
2017-Q4,Bolivia,Total Workers by area - Rural,1829087.0
2022-Q1,Chile,Total Workers by age - 45-54,1828536.0
2021-Q1,Chile,Total Workers by educational attainment - High,1827489.0
2022-Q3,El Salvador,Total Population 15+ by age - 25-44,1827424.0
2018-Q1,Chile,Total Population 15+ by educational attainment - High,1826602.0
2018-Q3,El Salvador,Total Workers by educational attainment - Low,1826413.0
2021-Q4,Chile,Total Workers by age - 45-54,1826189.0
2024-Q2,Paraguay,Total Workers by area - Urban,1826165.0
2018-Q4,Dominican Republic,Total Population 15+ by age - 15-24,1825585.0
2021-Q2,Peru,Total Population 15+ by educational attainment - High,1825247.0
2020-Q4,Chile,Total Workers by educational attainment - High,1825016.0
2021-Q4,Dominican Republic,Total Population 15+ by age - 15-24,1825002.0
2020-Q4,El Salvador,Total Workers by area - Urban,1824750.0
2021-Q1,Chile,Total Population 15+ by area - Rural,1824462.0
2019-Q2,El Salvador,Total Workers by educational attainment - Low,1824285.0
2023-Q2,Paraguay,Total Workers by area - Urban,1823827.0
2022-Q1,Dominican Republic,Total Population 15+ by age - 15-24,1823448.0
2024-Q2,Ecuador,Total Population 15+ by age - 65+,1823374.0
2021-Q3,Chile,Total Population 15+ by area - Rural,1821618.0
2022-Q3,Peru,Total Population 15+ by age - 15-24,1819626.0
2017-Q4,Paraguay,Total Workers by sex - Male,1819108.0
2021-Q1,El Salvador,Total Population 15+ by area - Rural,1818981.0
2020-Q4,Chile,Total Population 15+ by area - Rural,1818845.0
2020-Q4,Dominican Republic,Total Population 15+ by age - 15-24,1818257.0
2017-Q1,El Salvador,Total Population 15+ by area - Rural,1817315.0
2020-Q4,El Salvador,Total Population 15+ by age - 25-44,1816783.0
2020-Q1,Chile,Total Population 15+ by area - Rural,1816475.0
2021-Q3,Ecuador,Total Population 15+ by age - 45-54,1814097.0
2020-Q4,Bolivia,Total Workers by age - 25-44,1813414.0
2021-Q2,Dominican Republic,Total Workers by sex - Female,1813324.0
2018-Q2,El Salvador,Total Workers by area - Urban,1813257.0
2023-Q4,Dominican Republic,Total Workers by educational attainment - Middle,1812480.0
2021-Q1,Dominican Republic,Total Population 15+ by age - 15-24,1812459.0
2021-Q2,Dominican Republic,Total Population 15+ by age - 15-24,1812227.0
2021-Q2,El Salvador,Total Population 15+ by age - 25-44,1811589.0
2021-Q3,Chile,Total Workers by educational attainment - Low,1811126.0
2021-Q2,Chile,Total Population 15+ by area - Rural,1810927.0
2016-Q4,Peru,Total Population 15+ by educational attainment - Low,1809266.0
2020-Q3,El Salvador,Total Population 15+ by age - 25-44,1808583.0
2017-Q3,Paraguay,Total Workers by sex - Male,1808548.0
2021-Q3,Dominican Republic,Total Population 15+ by age - 15-24,1807661.0
2024-Q2,Chile,Total Workers by educational attainment - Low,1807582.0
2020-Q2,Bolivia,Total Workers by sex - Male,1807247.0
2022-Q2,El Salvador,Total Workers by educational attainment - Low,1806619.0
2019-Q3,Peru,Total Population 15+ by educational attainment - Low,1805586.0
2020-Q3,Chile,Total Population 15+ by area - Rural,1805439.0
2019-Q4,Paraguay,Total Workers by educational attainment - Low,1803698.0
2020-Q2,Peru,Total Population 15+ by educational attainment - High,1803242.0
2020-Q2,Chile,Total Population 15+ by area - Rural,1802987.0
2023-Q1,El Salvador,Total Population 15+ by area - Rural,1802864.0
2017-Q1,Bolivia,Total Workers by educational attainment - Middle,1801763.0
2017-Q3,Bolivia,Total Workers by area - Rural,1801688.0
2016-Q2,El Salvador,Total Workers by area - Urban,1801483.0
2019-Q4,Paraguay,Total Population 15+ by area - Rural,1801362.0
2020-Q3,Dominican Republic,Total Population 15+ by age - 15-24,1799263.0
2022-Q3,Paraguay,Total Workers by area - Urban,1799205.0
2019-Q3,Paraguay,Total Population 15+ by area - Rural,1797482.0
2023-Q4,Ecuador,Total Population 15+ by age - 65+,1796362.0
2016-Q4,Bolivia,Total Workers by educational attainment - Middle,1794739.0
2020-Q4,Bolivia,Total Workers by educational attainment - Middle,1794636.0
2016-Q2,Bolivia,Total Workers by educational attainment - Middle,1794527.0
2018-Q3,Dominican Republic,Total Workers by sex - Female,1794162.0
2019-Q2,Paraguay,Total Population 15+ by area - Rural,1793540.0
2022-Q4,Paraguay,Total Workers by area - Urban,1792994.0
2018-Q1,Bolivia,Total Workers by area - Rural,1792917.0
2019-Q1,Paraguay,Total Population 15+ by area - Rural,1789613.0
2021-Q1,El Salvador,Total Workers by area - Urban,1788893.0
2018-Q2,Paraguay,Total Workers by sex - Male,1786733.0
2022-Q4,Dominican Republic,Total Workers by educational attainment - Middle,1786039.0
2023-Q1,Dominican Republic,Total Workers by educational attainment - Middle,1786034.0
2017-Q4,Peru,Total Population 15+ by educational attainment - Low,1785270.0
2022-Q2,Paraguay,Total Workers by area - Urban,1784333.0
2021-Q1,Chile,Total Workers by educational attainment - Low,1783980.0
2019-Q4,El Salvador,Total Population 15+ by age - 25-44,1782974.0
2020-Q1,El Salvador,Total Population 15+ by age - 25-44,1781996.0
2023-Q1,Peru,Total Population 15+ by educational attainment - Low,1778950.0
2018-Q1,Dominican Republic,Total Workers by sex - Female,1778279.0
2021-Q4,Peru,Total Population 15+ by educational attainment - High,1778257.0
2019-Q3,El Salvador,Total Population 15+ by age - 25-44,1777959.0
2016-Q3,Bolivia,Total Workers by educational attainment - Middle,1777726.0
2017-Q1,Paraguay,Total Workers by sex - Male,1777505.0
2023-Q1,Peru,Total Population 15+ by age - 15-24,1777421.0
2020-Q1,El Salvador,Total Workers by educational attainment - Low,1776449.0
2023-Q3,Peru,Total Workers by educational attainment - High,1776339.0
2019-Q1,El Salvador,Total Workers by area - Urban,1773079.0
2017-Q1,Bolivia,Total Workers by area - Rural,1772661.0
2024-Q1,Ecuador,Total Population 15+ by age - 65+,1772418.0
2021-Q2,El Salvador,Total Workers by educational attainment - Low,1770021.0
2018-Q2,El Salvador,Total Workers by educational attainment - Low,1768861.0
2023-Q3,El Salvador,Total Workers by sex - Male,1767656.0
2021-Q1,Peru,Total Workers by sex - Female,1767297.0
2021-Q3,Chile,Total Workers by age - 45-54,1766790.0
2022-Q1,El Salvador,Total Workers by area - Urban,1766596.0
2016-Q2,El Salvador,Total Workers by educational attainment - Low,1765982.0
2023-Q3,Dominican Republic,Total Workers by educational attainment - Middle,1765705.0
2017-Q2,El Salvador,Total Workers by educational attainment - Low,1765398.0
2017-Q4,Dominican Republic,Total Workers by sex - Female,1765274.0
2024-Q1,Peru,Total Workers by educational attainment - High,1764857.0
2023-Q1,Paraguay,Total Workers by area - Urban,1764543.0
2022-Q2,Dominican Republic,Total Population 15+ by age - 15-24,1764312.0
2017-Q2,Bolivia,Total Workers by area - Rural,1764255.0
2022-Q1,Dominican Republic,Total Workers by educational attainment - Middle,1764029.0
2019-Q3,Paraguay,Total Workers by educational attainment - Low,1763439.0
2017-Q4,Chile,Total Population 15+ by educational attainment - High,1763228.0
2018-Q2,Dominican Republic,Total Workers by sex - Female,1761716.0
2018-Q3,El Salvador,Total Workers by area - Urban,1760665.0
2020-Q3,El Salvador,Total Workers by educational attainment - Low,1760201.0
2021-Q1,El Salvador,Total Workers by educational attainment - Low,1759909.0
2018-Q4,Peru,Total Population 15+ by educational attainment - Low,1759820.0
2020-Q4,Dominican Republic,Total Workers by sex - Female,1759515.0
2017-Q2,Paraguay,Total Workers by sex - Male,1756116.0
