Period,Country,Indicator,Value
2016-Q4,Colombia,Monthly Income Per Capita by sex - Female,334.9
2024-Q1,Argentina,Monthly Income Per Capita by sex - Female,334.7
2023-Q3,Dominican Republic,Monthly Income Per Capita by sex - Female,334.6
2023-Q1,El Salvador,Monthly Income Per Capita by area - Rural,334.5
2019-Q2,Dominican Republic,Monthly Income Per Capita by sex - Female,334.5
2017-Q4,Colombia,Monthly Income Per Capita by sex - Female,334.3
2018-Q2,Dominican Republic,Monthly Income Per Capita by educational attaintment - Low,334.3
2020-Q1,Costa Rica,Monthly Income Per Capita by educational attaintment - Low,334.3
2023-Q2,Dominican Republic,Monthly Income Per Capita by sex - Female,334.2
2017-Q2,Colombia,Monthly Income Per Capita by sex - Female,334.0
2019-Q4,Mexico,Monthly Income Per Capita by age - 25-44,333.8
2018-Q3,Dominican Republic,Monthly Income Per Capita by educational attaintment - Low,333.6
2019-Q2,Colombia,Monthly Income Per Capita by sex - Female,333.5
2020-Q2,Brazil,Monthly Income Per Capita by sex - Female,333.5
2022-Q1,Brazil,Monthly Income Per Capita by sex - Female,333.4
2019-Q1,Colombia,Monthly Income Per Capita by sex - Female,333.3
2020-Q1,El Salvador,Monthly Income Per Capita by area - Rural,333.3
2022-Q3,Mexico,Monthly Income Per Capita by age - 25-44,333.0
2017-Q3,Colombia,Monthly Income Per Capita by sex - Female,332.9
2021-Q4,Mexico,Monthly Income Per Capita by age - 25-44,332.9
2020-Q1,Dominican Republic,Monthly Income Per Capita by sex - Female,332.8
2022-Q3,Mexico,Monthly Income Per Capita by sex - Male,332.5
2017-Q2,Dominican Republic,Monthly Income Per Capita by educational attaintment - Low,332.1
2021-Q4,Brazil,Monthly Income Per Capita by sex - Female,331.9
2020-Q3,Brazil,Monthly Income Per Capita by sex - Female,331.8
2018-Q1,Mexico,Monthly Income Per Capita by sex - Male,331.6
2021-Q3,Brazil,Monthly Income Per Capita by sex - Female,331.5
2018-Q2,Mexico,Monthly Income Per Capita by sex - Male,331.5
2016-Q4,Mexico,Monthly Income Per Capita by age - 25-44,331.3
2016-Q3,Colombia,Monthly Income Per Capita by sex - Female,330.9
2016-Q2,Colombia,Monthly Income Per Capita by sex - Female,330.9
2016-Q2,Bolivia,Monthly Income Per Capita by sex - Female,330.5
2022-Q1,Colombia,Monthly Income Per Capita by sex - Female,330.5
2023-Q4,El Salvador,Monthly Income Per Capita by area - Rural,329.9
2023-Q2,Mexico,Monthly Income Per Capita by age - 45-54,329.6
2017-Q1,Colombia,Monthly Income Per Capita by sex - Female,329.6
2019-Q3,Costa Rica,Monthly Income Per Capita by educational attaintment - Low,329.3
2021-Q2,Mexico,Monthly Income Per Capita by age - 25-44,329.1
2024-Q1,Costa Rica,Monthly Income Per Capita by educational attaintment - Low,328.9
2024-Q2,Costa Rica,Monthly Income Per Capita by educational attaintment - Low,328.8
2021-Q2,Brazil,Monthly Income Per Capita by sex - Female,328.2
2018-Q1,Dominican Republic,Monthly Income Per Capita by educational attaintment - Low,328.2
2018-Q1,Dominican Republic,Monthly Income Per Capita by sex - Female,328.1
2017-Q3,Mexico,Monthly Income Per Capita by sex - Male,327.9
2018-Q1,Bolivia,Monthly Income Per Capita by sex - Female,327.6
2017-Q3,Bolivia,Monthly Income Per Capita by sex - Female,327.4
2020-Q4,Mexico,Monthly Income Per Capita by sex - Male,327.2
2021-Q1,Brazil,Monthly Income Per Capita by sex - Female,327.2
2018-Q3,Mexico,Monthly Income Per Capita by sex - Male,327.1
2019-Q2,Mexico,Monthly Income Per Capita by age - 25-44,326.9
2019-Q3,Mexico,Monthly Income Per Capita by age - 25-44,326.8
2019-Q4,Colombia,Monthly Income Per Capita by sex - Female,326.2
2017-Q1,Mexico,Monthly Income Per Capita by age - 25-44,326.2
2022-Q3,Peru,Monthly Income Per Capita by sex - Female,326.1
2017-Q3,Dominican Republic,Monthly Income Per Capita by educational attaintment - Low,326.0
2018-Q1,Colombia,Monthly Income Per Capita by sex - Female,325.9
2016-Q3,Bolivia,Monthly Income Per Capita by sex - Female,325.7
2020-Q4,Mexico,Monthly Income Per Capita by age - 25-44,325.0
2017-Q4,Dominican Republic,Monthly Income Per Capita by educational attaintment - Low,324.3
2017-Q2,Mexico,Monthly Income Per Capita by age - 25-44,323.9
2016-Q1,Colombia,Monthly Income Per Capita by sex - Female,323.4
2016-Q3,El Salvador,Monthly Income Per Capita - Total,323.2
2017-Q4,Mexico,Monthly Income Per Capita by sex - Male,323.1
2022-Q1,Mexico,Monthly Income Per Capita by age - 45-54,322.7
2019-Q1,Mexico,Monthly Income Per Capita by age - 25-44,322.6
2021-Q1,El Salvador,Monthly Income Per Capita by area - Rural,322.4
2016-Q1,Bolivia,Monthly Income Per Capita by sex - Female,322.0
2023-Q2,Dominican Republic,Monthly Income Per Capita by educational attaintment - Low,321.5
2017-Q1,Dominican Republic,Monthly Income Per Capita by educational attaintment - Low,321.5
2024-Q3,Ecuador,Monthly Income Per Capita by area - Rural,321.2
2023-Q3,El Salvador,Monthly Income Per Capita by educational attaintment - Low,321.1
2018-Q4,Mexico,Monthly Income Per Capita by sex - Male,320.8
2022-Q2,Peru,Monthly Income Per Capita by sex - Female,320.6
2016-Q2,Mexico,Monthly Income Per Capita by age - 45-54,320.2
2018-Q2,Mexico,Monthly Income Per Capita by age - 25-44,319.9
2021-Q1,Colombia,Monthly Income Per Capita by educational attaintment - Middle,319.8
2017-Q3,El Salvador,Monthly Income Per Capita - Total,319.6
2019-Q4,Mexico,Monthly Income Per Capita by age - 45-54,319.6
2019-Q2,Paraguay,Monthly Income Per Capita by age - 15-24,319.4
2023-Q1,Dominican Republic,Monthly Income Per Capita by educational attaintment - Low,319.4
2023-Q1,Dominican Republic,Monthly Income Per Capita by sex - Female,318.9
2020-Q4,Mexico,Monthly Income Per Capita by age - 45-54,318.8
2021-Q4,Colombia,Monthly Income Per Capita by sex - Female,318.7
2016-Q4,Bolivia,Monthly Income Per Capita by sex - Female,318.3
2023-Q1,El Salvador,Monthly Income Per Capita by educational attaintment - Low,318.0
2022-Q4,Dominican Republic,Monthly Income Per Capita by educational attaintment - Low,318.0
2022-Q2,Mexico,Monthly Income Per Capita by age - 45-54,317.9
2017-Q1,Mexico,Monthly Income Per Capita by age - 45-54,317.9
2023-Q2,El Salvador,Monthly Income Per Capita by sex - Female,317.9
2017-Q4,El Salvador,Monthly Income Per Capita - Total,317.8
2022-Q1,Paraguay,Monthly Income Per Capita by educational attaintment - Low,317.7
2020-Q1,El Salvador,Monthly Income Per Capita by sex - Female,317.6
2022-Q4,Peru,Monthly Income Per Capita by sex - Female,317.4
2016-Q4,El Salvador,Monthly Income Per Capita by age - 55-64,317.3
2021-Q4,Peru,Monthly Income Per Capita by sex - Female,317.3
2023-Q1,El Salvador,Monthly Income Per Capita by sex - Female,316.5
2017-Q1,Bolivia,Monthly Income Per Capita by sex - Female,316.0
2019-Q1,Argentina,Monthly Income Per Capita by educational attaintment - Low,315.9
2021-Q2,Colombia,Monthly Income Per Capita by educational attaintment - Middle,315.7
2022-Q4,Mexico,Monthly Income Per Capita by age - 45-54,315.7
2017-Q2,Bolivia,Monthly Income Per Capita by sex - Female,315.6
2021-Q1,Mexico,Monthly Income Per Capita by age - 45-54,315.6
2023-Q4,Costa Rica,Monthly Income Per Capita by educational attaintment - Low,315.1
2019-Q2,Mexico,Monthly Income Per Capita by age - 45-54,315.0
2018-Q4,Argentina,Monthly Income Per Capita by educational attaintment - Low,314.9
2018-Q1,Mexico,Monthly Income Per Capita by age - 25-44,314.8
2021-Q2,Mexico,Monthly Income Per Capita by age - 45-54,314.8
2020-Q4,Peru,Monthly Income Per Capita by educational attaintment - Middle,314.8
2019-Q1,Mexico,Monthly Income Per Capita by age - 45-54,314.7
2017-Q2,Mexico,Monthly Income Per Capita by age - 45-54,314.4
2021-Q3,Colombia,Monthly Income Per Capita by sex - Female,314.0
2019-Q3,Mexico,Monthly Income Per Capita by age - 45-54,314.0
2021-Q3,Mexico,Monthly Income Per Capita by age - 45-54,313.9
2022-Q3,Mexico,Monthly Income Per Capita by age - 45-54,313.9
2024-Q1,Ecuador,Monthly Income Per Capita by area - Rural,313.8
2020-Q1,El Salvador,Monthly Income Per Capita by educational attaintment - Low,313.7
2022-Q1,Argentina,Monthly Income Per Capita by educational attaintment - Low,313.5
2017-Q2,Dominican Republic,Monthly Income Per Capita by sex - Female,312.9
2023-Q3,Costa Rica,Monthly Income Per Capita by educational attaintment - Low,312.7
2016-Q1,Mexico,Monthly Income Per Capita by age - 45-54,312.7
2022-Q2,El Salvador,Monthly Income Per Capita by area - Rural,312.1
2017-Q3,Mexico,Monthly Income Per Capita by age - 25-44,311.9
2022-Q1,Ecuador,Monthly Income Per Capita by area - Rural,311.6
2022-Q4,Dominican Republic,Monthly Income Per Capita by sex - Female,311.5
2023-Q2,Costa Rica,Monthly Income Per Capita by educational attaintment - Low,311.4
2022-Q3,Dominican Republic,Monthly Income Per Capita by educational attaintment - Low,311.3
2021-Q1,Ecuador,Monthly Income Per Capita by area - Rural,311.1
2023-Q4,Paraguay,Monthly Income Per Capita by age - 65+,310.4
2022-Q3,El Salvador,Monthly Income Per Capita by area - Rural,310.4
2018-Q3,Mexico,Monthly Income Per Capita by age - 25-44,310.4
2023-Q1,Ecuador,Monthly Income Per Capita by area - Rural,310.4
2019-Q2,Argentina,Monthly Income Per Capita by educational attaintment - Low,310.1
2016-Q3,Mexico,Monthly Income Per Capita by age - 45-54,310.1
2016-Q4,Mexico,Monthly Income Per Capita by age - 45-54,310.0
2022-Q4,El Salvador,Monthly Income Per Capita by age - 55-64,309.7
2018-Q4,Mexico,Monthly Income Per Capita by age - 25-44,309.4
2021-Q2,Colombia,Monthly Income Per Capita by sex - Female,309.0
2021-Q2,El Salvador,Monthly Income Per Capita by area - Rural,308.9
2017-Q4,Mexico,Monthly Income Per Capita by age - 25-44,308.6
2021-Q4,Argentina,Monthly Income Per Capita by educational attaintment - Low,308.5
2018-Q3,Paraguay,Monthly Income Per Capita by age - 65+,308.3
2017-Q3,Dominican Republic,Monthly Income Per Capita by sex - Female,308.0
2021-Q4,Mexico,Monthly Income Per Capita by age - 45-54,307.7
2024-Q2,Ecuador,Monthly Income Per Capita by area - Rural,307.3
2023-Q4,Ecuador,Monthly Income Per Capita by area - Rural,307.2
2019-Q1,Paraguay,Monthly Income Per Capita by age - 15-24,307.1
2022-Q3,El Salvador,Monthly Income Per Capita by educational attaintment - Low,306.9
2021-Q1,Argentina,Monthly Income Per Capita by educational attaintment - Low,306.5
2023-Q1,Argentina,Monthly Income Per Capita by educational attaintment - Low,306.3
2020-Q3,Mexico,Monthly Income Per Capita by sex - Male,305.6
2018-Q1,Mexico,Monthly Income Per Capita by age - 45-54,305.6
2018-Q3,Mexico,Monthly Income Per Capita by age - 45-54,305.4
2022-Q4,Argentina,Monthly Income Per Capita by educational attaintment - Low,305.3
2023-Q3,Ecuador,Monthly Income Per Capita by area - Rural,304.9
2018-Q2,Mexico,Monthly Income Per Capita by age - 45-54,304.6
2023-Q1,Costa Rica,Monthly Income Per Capita by educational attaintment - Low,304.5
2020-Q3,Mexico,Monthly Income Per Capita by age - 25-44,304.5
2021-Q4,Dominican Republic,Monthly Income Per Capita by educational attaintment - Low,304.3
2017-Q4,Paraguay,Monthly Income Per Capita by age - 65+,303.8
2022-Q1,Peru,Monthly Income Per Capita by sex - Female,303.3
2017-Q2,Colombia,Monthly Income Per Capita by area - Rural,302.9
2017-Q4,Dominican Republic,Monthly Income Per Capita by sex - Female,302.9
2023-Q4,El Salvador,Monthly Income Per Capita by educational attaintment - Low,302.6
2021-Q3,Peru,Monthly Income Per Capita by sex - Female,302.5
2022-Q2,El Salvador,Monthly Income Per Capita by educational attaintment - Low,302.3
2016-Q2,Colombia,Monthly Income Per Capita by area - Rural,302.2
2016-Q4,El Salvador,Monthly Income Per Capita - Total,301.6
2021-Q1,El Salvador,Monthly Income Per Capita by sex - Female,301.5
2019-Q3,Argentina,Monthly Income Per Capita by educational attaintment - Low,301.4
2018-Q1,Paraguay,Monthly Income Per Capita by age - 65+,301.4
2017-Q3,Mexico,Monthly Income Per Capita by age - 45-54,301.1
2022-Q4,El Salvador,Monthly Income Per Capita by area - Rural,301.0
2022-Q2,Ecuador,Monthly Income Per Capita by area - Rural,300.4
2017-Q3,Colombia,Monthly Income Per Capita by area - Rural,299.9
2021-Q3,Dominican Republic,Monthly Income Per Capita by educational attaintment - Low,299.5
2020-Q2,Peru,Monthly Income Per Capita by age - 45-54,299.3
2024-Q1,Bolivia,Monthly Income Per Capita by age - 65+,299.3
2018-Q4,Mexico,Monthly Income Per Capita by age - 45-54,299.0
2021-Q2,Peru,Monthly Income Per Capita by sex - Female,298.8
2019-Q3,Paraguay,Monthly Income Per Capita by age - 65+,298.7
2023-Q4,Bolivia,Monthly Income Per Capita by age - 65+,298.4
2021-Q1,Colombia,Monthly Income Per Capita by sex - Female,297.8
2018-Q2,Colombia,Monthly Income Per Capita by area - Rural,297.6
2021-Q4,Dominican Republic,Monthly Income Per Capita by sex - Female,297.6
2024-Q4,Ecuador,Monthly Income Per Capita by area - Rural,297.5
2020-Q1,Argentina,Monthly Income Per Capita by educational attaintment - Low,297.4
2022-Q1,El Salvador,Monthly Income Per Capita by educational attaintment - Low,297.0
2021-Q4,El Salvador,Monthly Income Per Capita by area - Rural,296.8
2022-Q2,Paraguay,Monthly Income Per Capita by educational attaintment - Low,296.7
2022-Q1,Dominican Republic,Monthly Income Per Capita by educational attaintment - Low,296.1
2023-Q2,Ecuador,Monthly Income Per Capita by area - Rural,295.9
2021-Q2,Dominican Republic,Monthly Income Per Capita by educational attaintment - Low,295.6
2021-Q3,El Salvador,Monthly Income Per Capita by educational attaintment - Low,295.3
2022-Q2,Dominican Republic,Monthly Income Per Capita by sex - Female,295.3
2022-Q3,Costa Rica,Monthly Income Per Capita by educational attaintment - Low,295.2
2022-Q2,Dominican Republic,Monthly Income Per Capita by educational attaintment - Low,295.1
2023-Q3,Argentina,Monthly Income Per Capita by educational attaintment - Low,294.6
2023-Q1,Bolivia,Monthly Income Per Capita by age - 65+,294.6
2022-Q4,Ecuador,Monthly Income Per Capita by area - Rural,294.3
2017-Q1,Dominican Republic,Monthly Income Per Capita by sex - Female,294.2
2020-Q3,Mexico,Monthly Income Per Capita by age - 45-54,293.9
2022-Q1,Dominican Republic,Monthly Income Per Capita by sex - Female,293.6
2017-Q1,Paraguay,Monthly Income Per Capita by age - 65+,292.8
2022-Q2,Costa Rica,Monthly Income Per Capita by educational attaintment - Low,292.7
2023-Q1,Ecuador,Monthly Income Per Capita by sex - Female,292.6
2022-Q2,El Salvador,Monthly Income Per Capita by sex - Female,292.5
2017-Q4,Mexico,Monthly Income Per Capita by age - 45-54,292.4
2022-Q3,Ecuador,Monthly Income Per Capita by area - Rural,292.3
2020-Q4,Dominican Republic,Monthly Income Per Capita by educational attaintment - Low,292.2
2022-Q3,Argentina,Monthly Income Per Capita by educational attaintment - Low,291.9
2021-Q3,Costa Rica,Monthly Income Per Capita by educational attaintment - Low,291.9
2017-Q3,Paraguay,Monthly Income Per Capita by age - 15-24,291.8
2018-Q4,Paraguay,Monthly Income Per Capita by age - 15-24,291.8
2020-Q3,Dominican Republic,Monthly Income Per Capita by educational attaintment - Low,291.8
2017-Q4,Colombia,Monthly Income Per Capita by area - Rural,291.6
2021-Q1,El Salvador,Monthly Income Per Capita by educational attaintment - Low,291.3
2018-Q4,Paraguay,Monthly Income Per Capita by age - 65+,291.1
2021-Q1,Costa Rica,Monthly Income Per Capita by educational attaintment - Low,290.9
2022-Q1,El Salvador,Monthly Income Per Capita by sex - Female,290.7
2021-Q4,El Salvador,Monthly Income Per Capita by educational attaintment - Low,290.6
2022-Q2,Argentina,Monthly Income Per Capita by educational attaintment - Low,290.3
2019-Q1,El Salvador,Monthly Income Per Capita by area - Rural,290.0
2016-Q4,Colombia,Monthly Income Per Capita by area - Rural,289.9
2020-Q2,Peru,Monthly Income Per Capita by age - 25-44,289.8
2021-Q1,Dominican Republic,Monthly Income Per Capita by educational attaintment - Low,289.5
2019-Q2,El Salvador,Monthly Income Per Capita by area - Rural,289.2
2019-Q4,Paraguay,Monthly Income Per Capita by age - 15-24,289.0
2021-Q2,El Salvador,Monthly Income Per Capita by educational attaintment - Low,289.0
2021-Q4,Ecuador,Monthly Income Per Capita by area - Rural,288.5
2018-Q3,Paraguay,Monthly Income Per Capita by age - 15-24,288.4
2021-Q3,El Salvador,Monthly Income Per Capita by area - Rural,288.3
2019-Q1,El Salvador,Monthly Income Per Capita by educational attaintment - Low,287.8
2020-Q4,El Salvador,Monthly Income Per Capita by educational attaintment - Low,287.6
2019-Q4,El Salvador,Monthly Income Per Capita by area - Rural,287.4
2022-Q4,Costa Rica,Monthly Income Per Capita by educational attaintment - Low,287.4
2023-Q3,El Salvador,Monthly Income Per Capita by sex - Female,287.3
2021-Q3,Ecuador,Monthly Income Per Capita by area - Rural,287.0
2017-Q1,Colombia,Monthly Income Per Capita by area - Rural,287.0
2020-Q4,Peru,Monthly Income Per Capita by sex - Female,286.9
2024-Q3,Brazil,Monthly Income Per Capita by area - Rural,286.3
2022-Q4,El Salvador,Monthly Income Per Capita by educational attaintment - Low,286.0
2019-Q3,Paraguay,Monthly Income Per Capita by age - 15-24,285.9
2022-Q1,Costa Rica,Monthly Income Per Capita by educational attaintment - Low,285.6
2019-Q2,El Salvador,Monthly Income Per Capita by educational attaintment - Low,285.4
2019-Q1,El Salvador,Monthly Income Per Capita by sex - Female,285.3
2024-Q1,Ecuador,Monthly Income Per Capita by sex - Female,284.8
2021-Q2,Dominican Republic,Monthly Income Per Capita by sex - Female,284.3
2019-Q4,El Salvador,Monthly Income Per Capita by educational attaintment - Low,283.3
2022-Q3,El Salvador,Monthly Income Per Capita by sex - Female,283.0
2023-Q2,Argentina,Monthly Income Per Capita by educational attaintment - Low,282.9
2019-Q2,El Salvador,Monthly Income Per Capita by sex - Female,282.7
2024-Q2,Brazil,Monthly Income Per Capita by area - Rural,282.2
2021-Q4,Costa Rica,Monthly Income Per Capita by educational attaintment - Low,282.1
2020-Q4,El Salvador,Monthly Income Per Capita by area - Rural,282.0
2022-Q3,Dominican Republic,Monthly Income Per Capita by sex - Female,281.7
2018-Q3,Colombia,Monthly Income Per Capita by area - Rural,280.5
2024-Q3,Mexico,Monthly Income Per Capita by area - Urban,280.4
2019-Q4,Dominican Republic,Monthly Income Per Capita by age - 65+,280.4
2022-Q3,Brazil,Monthly Income Per Capita by area - Rural,280.4
2018-Q1,El Salvador,Monthly Income Per Capita by area - Rural,279.7
2021-Q3,Dominican Republic,Monthly Income Per Capita by sex - Female,279.6
2019-Q3,El Salvador,Monthly Income Per Capita by educational attaintment - Low,279.4
2024-Q3,Paraguay,Monthly Income Per Capita by age - 15-24,279.3
2023-Q4,Argentina,Monthly Income Per Capita by educational attaintment - Low,279.3
2023-Q4,Paraguay,Monthly Income Per Capita by age - 15-24,278.9
2019-Q4,Argentina,Monthly Income Per Capita by educational attaintment - Low,278.6
2023-Q2,Paraguay,Monthly Income Per Capita by age - 15-24,278.5
2018-Q1,Paraguay,Monthly Income Per Capita by age - 15-24,278.2
2019-Q2,Colombia,Monthly Income Per Capita by area - Rural,278.1
2016-Q1,El Salvador,Monthly Income Per Capita by sex - Female,277.6
2024-Q1,Mexico,Monthly Income Per Capita by area - Urban,277.3
2019-Q3,El Salvador,Monthly Income Per Capita by area - Rural,277.2
2024-Q2,Mexico,Monthly Income Per Capita by area - Urban,277.2
2018-Q1,Colombia,Monthly Income Per Capita by area - Rural,277.1
2017-Q4,Paraguay,Monthly Income Per Capita by age - 15-24,276.8
2021-Q3,Argentina,Monthly Income Per Capita by educational attaintment - Low,276.8
2023-Q3,Bolivia,Monthly Income Per Capita by age - 65+,276.7
2019-Q1,Colombia,Monthly Income Per Capita by area - Rural,276.4
2021-Q2,Ecuador,Monthly Income Per Capita by area - Rural,276.3
2016-Q3,Colombia,Monthly Income Per Capita by area - Rural,276.1
2021-Q2,Argentina,Monthly Income Per Capita by educational attaintment - Low,275.7
2016-Q1,Peru,Monthly Income Per Capita by educational attaintment - Low,275.7
2022-Q1,Ecuador,Monthly Income Per Capita by sex - Female,275.5
2017-Q1,Paraguay,Monthly Income Per Capita by age - 15-24,275.0
2022-Q4,Brazil,Monthly Income Per Capita by area - Rural,274.7
2021-Q2,El Salvador,Monthly Income Per Capita by sex - Female,274.6
2016-Q1,Colombia,Monthly Income Per Capita by area - Rural,274.1
2020-Q4,Dominican Republic,Monthly Income Per Capita by sex - Female,273.4
2021-Q1,Dominican Republic,Monthly Income Per Capita by sex - Female,273.4
2024-Q2,Bolivia,Monthly Income Per Capita by age - 65+,273.2
2018-Q2,El Salvador,Monthly Income Per Capita by sex - Female,273.0
2017-Q1,El Salvador,Monthly Income Per Capita by area - Rural,273.0
2023-Q3,Colombia,Monthly Income Per Capita by area - Rural,272.8
2019-Q3,Bolivia,Monthly Income Per Capita by age - 65+,272.7
2024-Q2,Dominican Republic,Monthly Income Per Capita by age - 65+,272.5
2019-Q2,Dominican Republic,Monthly Income Per Capita by age - 65+,272.4
2023-Q3,Brazil,Monthly Income Per Capita by area - Rural,272.2
2020-Q1,Mexico,Monthly Income Per Capita by area - Urban,272.1
2024-Q3,Mexico,Monthly Income Per Capita by educational attaintment - Middle,271.8
2022-Q3,Paraguay,Monthly Income Per Capita by age - 65+,271.8
2018-Q4,Colombia,Monthly Income Per Capita by area - Rural,271.6
2024-Q1,Brazil,Monthly Income Per Capita by area - Rural,271.1
2023-Q2,Brazil,Monthly Income Per Capita by area - Rural,270.7
2020-Q1,Bolivia,Monthly Income Per Capita by age - 65+,270.0
2019-Q1,Paraguay,Monthly Income Per Capita by age - 65+,269.9
2018-Q4,El Salvador,Monthly Income Per Capita by area - Rural,269.7
2024-Q2,Paraguay,Monthly Income Per Capita by age - 15-24,269.6
2020-Q4,Argentina,Monthly Income Per Capita by educational attaintment - Low,269.6
2023-Q2,Paraguay,Monthly Income Per Capita by age - 65+,269.6
2019-Q3,Colombia,Monthly Income Per Capita by area - Rural,269.4
2023-Q3,Mexico,Monthly Income Per Capita by area - Urban,269.4
2021-Q1,Peru,Monthly Income Per Capita by educational attaintment - Middle,268.6
2023-Q1,Brazil,Monthly Income Per Capita by area - Rural,268.6
2019-Q3,Dominican Republic,Monthly Income Per Capita by age - 65+,268.4
2018-Q4,El Salvador,Monthly Income Per Capita by educational attaintment - Low,268.4
2018-Q1,El Salvador,Monthly Income Per Capita by educational attaintment - Low,268.3
2018-Q2,Bolivia,Monthly Income Per Capita by age - 65+,268.2
2023-Q1,Paraguay,Monthly Income Per Capita by age - 15-24,268.2
2017-Q2,Paraguay,Monthly Income Per Capita by age - 15-24,268.1
2023-Q4,Brazil,Monthly Income Per Capita by area - Rural,267.5
2024-Q3,Mexico,Monthly Income Per Capita - Total,267.3
2016-Q4,Costa Rica,Monthly Income Per Capita by age - 15-24,267.2
2023-Q2,Ecuador,Monthly Income Per Capita by sex - Female,267.2
2018-Q1,El Salvador,Monthly Income Per Capita by sex - Female,266.8
2021-Q1,Ecuador,Monthly Income Per Capita by sex - Female,266.8
2024-Q2,Mexico,Monthly Income Per Capita - Total,266.7
2024-Q1,Mexico,Monthly Income Per Capita - Total,266.4
2020-Q1,Mexico,Monthly Income Per Capita by educational attaintment - Middle,266.4
2021-Q3,El Salvador,Monthly Income Per Capita by sex - Female,266.2
2023-Q4,Mexico,Monthly Income Per Capita by area - Urban,266.2
2018-Q1,Peru,Monthly Income Per Capita by educational attaintment - Low,266.0
2018-Q2,Paraguay,Monthly Income Per Capita by age - 65+,266.0
2024-Q2,Mexico,Monthly Income Per Capita by educational attaintment - Middle,266.0
2022-Q2,Brazil,Monthly Income Per Capita by area - Rural,265.7
2023-Q2,Bolivia,Monthly Income Per Capita by age - 65+,264.8
2020-Q2,Peru,Monthly Income Per Capita by sex - Male,264.6
2017-Q4,Chile,Monthly Income Per Capita by educational attaintment - Low,264.6
2023-Q2,Mexico,Monthly Income Per Capita by area - Urban,264.5
2023-Q4,Colombia,Monthly Income Per Capita by area - Rural,264.4
2024-Q1,Mexico,Monthly Income Per Capita by educational attaintment - Middle,264.4
2018-Q2,Peru,Monthly Income Per Capita by educational attaintment - Low,264.2
2016-Q2,Mexico,Monthly Income Per Capita by educational attaintment - Middle,264.1
2020-Q3,El Salvador,Monthly Income Per Capita by area - Rural,264.0
2016-Q2,Peru,Monthly Income Per Capita by educational attaintment - Low,263.9
2021-Q2,Costa Rica,Monthly Income Per Capita by educational attaintment - Low,263.9
2023-Q1,Mexico,Monthly Income Per Capita by area - Urban,263.8
2019-Q4,Colombia,Monthly Income Per Capita by area - Rural,263.7
2020-Q3,Dominican Republic,Monthly Income Per Capita by sex - Female,263.6
2016-Q3,Mexico,Monthly Income Per Capita by area - Urban,263.6
2016-Q4,Peru,Monthly Income Per Capita by age - 65+,263.5
2022-Q4,Bolivia,Monthly Income Per Capita by age - 65+,263.4
2022-Q1,Paraguay,Monthly Income Per Capita by age - 65+,263.3
2018-Q2,Costa Rica,Monthly Income Per Capita by age - 15-24,263.1
2017-Q1,El Salvador,Monthly Income Per Capita by educational attaintment - Low,263.0
2016-Q2,Mexico,Monthly Income Per Capita by area - Urban,262.6
2024-Q1,Paraguay,Monthly Income Per Capita by age - 15-24,262.6
2021-Q1,Peru,Monthly Income Per Capita by sex - Female,262.5
2020-Q4,El Salvador,Monthly Income Per Capita by sex - Female,262.5
2024-Q3,Argentina,Monthly Income Per Capita by educational attaintment - Low,262.1
2017-Q1,Peru,Monthly Income Per Capita by educational attaintment - Low,262.1
2023-Q3,Ecuador,Monthly Income Per Capita by sex - Female,262.1
2022-Q2,Ecuador,Monthly Income Per Capita by sex - Female,261.8
2018-Q2,El Salvador,Monthly Income Per Capita by area - Rural,261.7
2018-Q2,El Salvador,Monthly Income Per Capita by educational attaintment - Low,261.5
2022-Q3,Bolivia,Monthly Income Per Capita by age - 65+,261.3
2016-Q3,Mexico,Monthly Income Per Capita by educational attaintment - Middle,261.3
2023-Q3,Paraguay,Monthly Income Per Capita by age - 15-24,260.4
2024-Q3,Ecuador,Monthly Income Per Capita by sex - Female,260.3
2022-Q2,Mexico,Monthly Income Per Capita by area - Urban,259.7
2019-Q4,El Salvador,Monthly Income Per Capita by sex - Female,259.7
2022-Q1,Mexico,Monthly Income Per Capita by area - Urban,259.6
2022-Q3,Ecuador,Monthly Income Per Capita by sex - Female,258.6
2020-Q2,Peru,Monthly Income Per Capita by age - 55-64,258.5
2024-Q2,Ecuador,Monthly Income Per Capita by sex - Female,258.4
2023-Q4,El Salvador,Monthly Income Per Capita by sex - Female,258.1
2017-Q3,Paraguay,Monthly Income Per Capita by age - 65+,258.1
2019-Q4,Mexico,Monthly Income Per Capita by area - Urban,258.1
2016-Q4,Mexico,Monthly Income Per Capita by educational attaintment - Middle,257.9
2022-Q4,Paraguay,Monthly Income Per Capita by age - 15-24,257.9
2016-Q1,Mexico,Monthly Income Per Capita by area - Urban,257.8
2016-Q4,Mexico,Monthly Income Per Capita by area - Urban,257.8
2016-Q1,Mexico,Monthly Income Per Capita by educational attaintment - Middle,257.6
2020-Q1,Mexico,Monthly Income Per Capita - Total,257.6
2017-Q2,El Salvador,Monthly Income Per Capita by sex - Female,257.3
2023-Q3,Mexico,Monthly Income Per Capita - Total,257.3
2022-Q3,Paraguay,Monthly Income Per Capita by age - 15-24,257.1
2023-Q1,Colombia,Monthly Income Per Capita by area - Rural,257.0
2021-Q3,Mexico,Monthly Income Per Capita by area - Urban,256.9
2017-Q1,Costa Rica,Monthly Income Per Capita by age - 15-24,256.8
